City Name,Service type,Stage,Action,Day,From Time,To Time,Amount,Passenger Location,Route Metric,"Month, Day, Year of Request Created Local",DP,Requests,NA%,Non Riders
Lima,Beat,Start,add_percent,Monday,5:00,5:30,,AELU,total_basic_fare <= 30000,"October 21, 2019",0,7,0.0,0
Lima,Beat,Start,add_percent,Monday,4:30,5:00,,AELU,total_basic_fare <= 30000,"October 21, 2019",0,9,0.0,0
Lima,Beat,Start,add_percent,Monday,4:00,4:30,,AELU,total_basic_fare <= 30000,"October 21, 2019",0,10,0.0,0
Lima,Beat,Start,add_percent,Monday,3:30,4:00,,AELU,total_basic_fare <= 30000,"October 21, 2019",0,8,0.0,0
Lima,Beat,Start,add_percent,Monday,3:00,3:30,,AELU,total_basic_fare <= 30000,"October 21, 2019",0,10,10.0,1
Lima,Beat,Start,add_percent,Monday,2:30,3:00,,AELU,total_basic_fare <= 30000,"October 21, 2019",0,5,0.0,0
Lima,Beat,Start,add_percent,Monday,2:00,2:30,,AELU,total_basic_fare <= 30000,"October 21, 2019",0,5,0.0,0
Lima,Beat,Start,add_percent,Monday,1:30,2:00,,AELU,total_basic_fare <= 30000,"October 21, 2019",0,11,0.0,0
Lima,Beat,Start,add_percent,Monday,11:00,11:30,,AELU,total_basic_fare <= 30000,"October 21, 2019",0,31,0.0,0
Lima,Beat,Start,add_percent,Monday,12:00,12:30,,AELU,total_basic_fare <= 30000,"October 21, 2019",0,31,0.0,0
Lima,Beat,Start,add_percent,Monday,12:30,13:00,,AELU,total_basic_fare <= 30000,"October 21, 2019",0,30,0.0,0
Lima,Beat,Start,add_percent,Monday,13:00,13:30,,AELU,total_basic_fare <= 30000,"October 21, 2019",0,37,0.0,0
Lima,Beat,Start,add_percent,Monday,23:00,23:30,,AELU,total_basic_fare <= 30000,"October 21, 2019",0,47,0.0,0
Lima,Beat,Start,add_percent,Monday,22:30,23:00,,AELU,total_basic_fare <= 30000,"October 21, 2019",0,43,0.0,0
Lima,Beat,Start,add_percent,Monday,22:00,22:30,,AELU,total_basic_fare <= 30000,"October 21, 2019",0,49,0.0,0
Lima,Beat,Start,add_percent,Monday,21:30,22:00,,AELU,total_basic_fare <= 30000,"October 21, 2019",0,42,0.0,0
Lima,Beat,Start,add_percent,Monday,21:00,21:30,,AELU,total_basic_fare <= 30000,"October 21, 2019",0,44,0.0,0
Lima,Beat,Start,add_percent,Monday,20:30,21:00,,AELU,total_basic_fare <= 30000,"October 21, 2019",0,44,0.0,0
Lima,Beat,Start,add_percent,Monday,20:00,20:30,,AELU,total_basic_fare <= 30000,"October 21, 2019",0,54,0.0,0
Lima,Beat,Start,add_percent,Monday,19:30,20:00,,AELU,total_basic_fare <= 30000,"October 21, 2019",0,38,0.0,0
Lima,Beat,Start,add_percent,Monday,19:00,19:30,,AELU,total_basic_fare <= 30000,"October 21, 2019",0,46,2.173913043,1
Lima,Beat,Start,add_percent,Monday,1:00,1:30,,AELU,total_basic_fare <= 30000,"October 21, 2019",0,13,0.0,0
Lima,Beat,Start,add_percent,Monday,18:30,19:00,,AELU,total_basic_fare <= 30000,"October 21, 2019",0,68,0.0,0
Lima,Beat,Start,add_percent,Monday,17:30,18:00,,AELU,total_basic_fare <= 30000,"October 21, 2019",0,47,0.0,0
Lima,Beat,Start,add_percent,Monday,17:00,17:30,,AELU,total_basic_fare <= 30000,"October 21, 2019",0,50,0.0,0
Lima,Beat,Start,add_percent,Monday,16:30,17:00,,AELU,total_basic_fare <= 30000,"October 21, 2019",0,35,0.0,0
Lima,Beat,Start,add_percent,Monday,16:00,16:30,,AELU,total_basic_fare <= 30000,"October 21, 2019",0,44,0.0,0
Lima,Beat,Start,add_percent,Monday,15:30,16:00,,AELU,total_basic_fare <= 30000,"October 21, 2019",0,39,0.0,0
Lima,Beat,Start,add_percent,Monday,15:00,15:30,,AELU,total_basic_fare <= 30000,"October 21, 2019",0,33,0.0,0
Lima,Beat,Start,add_percent,Monday,14:30,15:00,,AELU,total_basic_fare <= 30000,"October 21, 2019",0,47,0.0,0
Lima,Beat,Start,add_percent,Monday,14:00,14:30,,AELU,total_basic_fare <= 30000,"October 21, 2019",0,38,0.0,0
Lima,Beat,Start,add_percent,Monday,13:30,14:00,,AELU,total_basic_fare <= 30000,"October 21, 2019",0,31,0.0,0
Lima,Beat,Start,add_percent,Monday,18:00,18:30,,AELU,total_basic_fare <= 30000,"October 21, 2019",0,55,1.8181818180000002,1
Lima,Beat,Start,add_percent,Monday,0:00,0:30,,AELU,total_basic_fare <= 30000,"October 21, 2019",0,22,4.545454545,1
Lima,Beat,Start,add_percent,Monday,0:30,1:00,,AELU,total_basic_fare <= 30000,"October 21, 2019",0,17,0.0,0
Lima,Beat,Start,add_percent,Monday,23:30,0:00,,AELU,total_basic_fare <= 30000,"October 21, 2019",0,27,0.0,0
Lima,Beat,Start,add_percent,Tuesday,9:30,10:00,,AELU,total_basic_fare <= 30000,"October 22, 2019",0,56,1.785714286,1
Lima,Beat,Start,add_percent,Tuesday,9:00,9:30,,AELU,total_basic_fare <= 30000,"October 22, 2019",0,52,3.8461538460000004,2
Lima,Beat,Start,add_percent,Tuesday,8:30,9:00,,AELU,total_basic_fare <= 30000,"October 22, 2019",0,74,8.108108108,6
Lima,Beat,Start,add_percent,Tuesday,8:00,8:30,,AELU,total_basic_fare <= 30000,"October 22, 2019",22,71,7.042253521,5
Lima,Beat,Start,add_percent,Tuesday,7:30,8:00,,AELU,total_basic_fare <= 30000,"October 22, 2019",13,74,20.27027027,15
Lima,Beat,Start,add_percent,Tuesday,7:00,7:30,,AELU,total_basic_fare <= 30000,"October 22, 2019",9,74,14.86486487,11
Lima,Beat,Start,add_percent,Tuesday,6:30,7:00,,AELU,total_basic_fare <= 30000,"October 22, 2019",0,47,0.0,0
Lima,Beat,Start,add_percent,Tuesday,6:00,6:30,,AELU,total_basic_fare <= 30000,"October 22, 2019",0,29,0.0,0
Lima,Beat,Start,add_percent,Tuesday,5:30,6:00,,AELU,total_basic_fare <= 30000,"October 22, 2019",0,7,0.0,0
Lima,Beat,Start,add_percent,Tuesday,10:00,10:30,,AELU,total_basic_fare <= 30000,"October 22, 2019",0,39,2.564102564,1
Lima,Beat,Start,add_percent,Tuesday,5:00,5:30,,AELU,total_basic_fare <= 30000,"October 22, 2019",0,6,0.0,0
Lima,Beat,Start,add_percent,Tuesday,4:00,4:30,,AELU,total_basic_fare <= 30000,"October 22, 2019",0,4,0.0,0
Lima,Beat,Start,add_percent,Tuesday,3:30,4:00,,AELU,total_basic_fare <= 30000,"October 22, 2019",0,9,0.0,0
Lima,Beat,Start,add_percent,Tuesday,3:00,3:30,,AELU,total_basic_fare <= 30000,"October 22, 2019",0,3,0.0,0
Lima,Beat,Start,add_percent,Tuesday,2:30,3:00,,AELU,total_basic_fare <= 30000,"October 22, 2019",0,2,0.0,0
Lima,Beat,Start,add_percent,Tuesday,2:00,2:30,,AELU,total_basic_fare <= 30000,"October 22, 2019",0,9,0.0,0
Lima,Beat,Start,add_percent,Tuesday,1:30,2:00,,AELU,total_basic_fare <= 30000,"October 22, 2019",0,7,0.0,0
Lima,Beat,Start,add_percent,Tuesday,1:00,1:30,,AELU,total_basic_fare <= 30000,"October 22, 2019",0,8,0.0,0
Lima,Beat,Start,add_percent,Tuesday,0:30,1:00,,AELU,total_basic_fare <= 30000,"October 22, 2019",0,21,0.0,0
Lima,Beat,Start,add_percent,Tuesday,0:00,0:30,,AELU,total_basic_fare <= 30000,"October 22, 2019",0,21,0.0,0
Lima,Beat,Start,add_percent,Tuesday,4:30,5:00,,AELU,total_basic_fare <= 30000,"October 22, 2019",0,6,0.0,0
Lima,Beat,Start,add_percent,Tuesday,10:30,11:00,,AELU,total_basic_fare <= 30000,"October 22, 2019",0,41,0.0,0
Lima,Beat,Start,add_percent,Tuesday,22:30,23:00,,AELU,total_basic_fare <= 30000,"October 22, 2019",0,33,3.03030303,1
Lima,Beat,Start,add_percent,Tuesday,23:30,0:00,,AELU,total_basic_fare <= 30000,"October 22, 2019",0,32,0.0,0
Lima,Beat,Start,add_percent,Tuesday,21:30,22:00,,AELU,total_basic_fare <= 30000,"October 22, 2019",0,54,0.0,0
Lima,Beat,Start,add_percent,Tuesday,21:00,21:30,,AELU,total_basic_fare <= 30000,"October 22, 2019",0,59,0.0,0
Lima,Beat,Start,add_percent,Tuesday,20:30,21:00,,AELU,total_basic_fare <= 30000,"October 22, 2019",0,53,0.0,0
Lima,Beat,Start,add_percent,Tuesday,20:00,20:30,,AELU,total_basic_fare <= 30000,"October 22, 2019",0,46,0.0,0
Lima,Beat,Start,add_percent,Tuesday,19:30,20:00,,AELU,total_basic_fare <= 30000,"October 22, 2019",0,42,0.0,0
Lima,Beat,Start,add_percent,Tuesday,19:00,19:30,,AELU,total_basic_fare <= 30000,"October 22, 2019",0,63,0.0,0
Lima,Beat,Start,add_percent,Tuesday,18:30,19:00,,AELU,total_basic_fare <= 30000,"October 22, 2019",0,65,4.615384615,3
Lima,Beat,Start,add_percent,Tuesday,18:00,18:30,,AELU,total_basic_fare <= 30000,"October 22, 2019",0,59,1.694915254,1
Lima,Beat,Start,add_percent,Tuesday,17:30,18:00,,AELU,total_basic_fare <= 30000,"October 22, 2019",0,58,0.0,0
Lima,Beat,Start,add_percent,Tuesday,17:00,17:30,,AELU,total_basic_fare <= 30000,"October 22, 2019",0,63,0.0,0
Lima,Beat,Start,add_percent,Tuesday,16:30,17:00,,AELU,total_basic_fare <= 30000,"October 22, 2019",0,46,0.0,0
Lima,Beat,Start,add_percent,Tuesday,16:00,16:30,,AELU,total_basic_fare <= 30000,"October 22, 2019",0,42,0.0,0
Lima,Beat,Start,add_percent,Tuesday,15:30,16:00,,AELU,total_basic_fare <= 30000,"October 22, 2019",0,51,0.0,0
Lima,Beat,Start,add_percent,Tuesday,15:00,15:30,,AELU,total_basic_fare <= 30000,"October 22, 2019",0,35,0.0,0
Lima,Beat,Start,add_percent,Tuesday,14:30,15:00,,AELU,total_basic_fare <= 30000,"October 22, 2019",0,45,0.0,0
Lima,Beat,Start,add_percent,Tuesday,14:00,14:30,,AELU,total_basic_fare <= 30000,"October 22, 2019",0,35,0.0,0
Lima,Beat,Start,add_percent,Tuesday,13:30,14:00,,AELU,total_basic_fare <= 30000,"October 22, 2019",0,37,0.0,0
Lima,Beat,Start,add_percent,Tuesday,13:00,13:30,,AELU,total_basic_fare <= 30000,"October 22, 2019",0,42,0.0,0
Lima,Beat,Start,add_percent,Tuesday,12:30,13:00,,AELU,total_basic_fare <= 30000,"October 22, 2019",0,38,2.631578947,1
Lima,Beat,Start,add_percent,Tuesday,12:00,12:30,,AELU,total_basic_fare <= 30000,"October 22, 2019",0,29,0.0,0
Lima,Beat,Start,add_percent,Tuesday,11:30,12:00,,AELU,total_basic_fare <= 30000,"October 22, 2019",0,31,0.0,0
Lima,Beat,Start,add_percent,Tuesday,22:00,22:30,,AELU,total_basic_fare <= 30000,"October 22, 2019",0,62,1.612903226,1
Lima,Beat,Start,add_percent,Tuesday,11:00,11:30,,AELU,total_basic_fare <= 30000,"October 22, 2019",0,33,0.0,0
Lima,Beat,Start,add_percent,Tuesday,23:00,23:30,,AELU,total_basic_fare <= 30000,"October 22, 2019",0,35,0.0,0
Lima,Beat,Start,add_percent,Wednesday,8:00,8:30,,AELU,total_basic_fare <= 30000,"October 23, 2019",0,80,16.25,13
Lima,Beat,Start,add_percent,Wednesday,17:30,18:00,,AELU,total_basic_fare <= 30000,"October 23, 2019",0,50,0.0,0
Lima,Beat,Start,add_percent,Wednesday,17:00,17:30,,AELU,total_basic_fare <= 30000,"October 23, 2019",0,53,0.0,0
Lima,Beat,Start,add_percent,Wednesday,16:30,17:00,,AELU,total_basic_fare <= 30000,"October 23, 2019",0,37,0.0,0
Lima,Beat,Start,add_percent,Wednesday,16:00,16:30,,AELU,total_basic_fare <= 30000,"October 23, 2019",0,53,0.0,0
Lima,Beat,Start,add_percent,Wednesday,15:30,16:00,,AELU,total_basic_fare <= 30000,"October 23, 2019",0,49,0.0,0
Lima,Beat,Start,add_percent,Wednesday,15:00,15:30,,AELU,total_basic_fare <= 30000,"October 23, 2019",0,31,0.0,0
Lima,Beat,Start,add_percent,Wednesday,14:30,15:00,,AELU,total_basic_fare <= 30000,"October 23, 2019",0,43,0.0,0
Lima,Beat,Start,add_percent,Wednesday,14:00,14:30,,AELU,total_basic_fare <= 30000,"October 23, 2019",0,35,0.0,0
Lima,Beat,Start,add_percent,Wednesday,13:30,14:00,,AELU,total_basic_fare <= 30000,"October 23, 2019",0,32,0.0,0
Lima,Beat,Start,add_percent,Wednesday,13:00,13:30,,AELU,total_basic_fare <= 30000,"October 23, 2019",0,33,0.0,0
Lima,Beat,Start,add_percent,Wednesday,12:30,13:00,,AELU,total_basic_fare <= 30000,"October 23, 2019",0,39,0.0,0
Lima,Beat,Start,add_percent,Wednesday,1:00,1:30,,AELU,total_basic_fare <= 30000,"October 23, 2019",0,16,0.0,0
Lima,Beat,Start,add_percent,Wednesday,1:30,2:00,,AELU,total_basic_fare <= 30000,"October 23, 2019",0,9,0.0,0
Lima,Beat,Start,add_percent,Wednesday,12:00,12:30,,AELU,total_basic_fare <= 30000,"October 23, 2019",0,36,0.0,0
Lima,Beat,Start,add_percent,Wednesday,11:30,12:00,,AELU,total_basic_fare <= 30000,"October 23, 2019",0,34,0.0,0
Lima,Beat,Start,add_percent,Wednesday,11:00,11:30,,AELU,total_basic_fare <= 30000,"October 23, 2019",0,32,0.0,0
Lima,Beat,Start,add_percent,Wednesday,10:30,11:00,,AELU,total_basic_fare <= 30000,"October 23, 2019",0,44,0.0,0
Lima,Beat,Start,add_percent,Wednesday,3:30,4:00,,AELU,total_basic_fare <= 30000,"October 23, 2019",0,1,0.0,0
Lima,Beat,Start,add_percent,Wednesday,4:00,4:30,,AELU,total_basic_fare <= 30000,"October 23, 2019",0,3,0.0,0
Lima,Beat,Start,add_percent,Wednesday,4:30,5:00,,AELU,total_basic_fare <= 30000,"October 23, 2019",0,1,0.0,0
Lima,Beat,Start,add_percent,Wednesday,5:00,5:30,,AELU,total_basic_fare <= 30000,"October 23, 2019",0,5,0.0,0
Lima,Beat,Start,add_percent,Wednesday,5:30,6:00,,AELU,total_basic_fare <= 30000,"October 23, 2019",0,5,0.0,0
Lima,Beat,Start,add_percent,Wednesday,6:00,6:30,,AELU,total_basic_fare <= 30000,"October 23, 2019",0,27,0.0,0
Lima,Beat,Start,add_percent,Wednesday,18:00,18:30,,AELU,total_basic_fare <= 30000,"October 23, 2019",0,46,0.0,0
Lima,Beat,Start,add_percent,Wednesday,6:30,7:00,,AELU,total_basic_fare <= 30000,"October 23, 2019",0,40,7.5,3
Lima,Beat,Start,add_percent,Wednesday,7:30,8:00,,AELU,total_basic_fare <= 30000,"October 23, 2019",36,64,9.375,6
Lima,Beat,Start,add_percent,Wednesday,2:00,2:30,,AELU,total_basic_fare <= 30000,"October 23, 2019",0,5,0.0,0
Lima,Beat,Start,add_percent,Wednesday,8:30,9:00,,AELU,total_basic_fare <= 30000,"October 23, 2019",16,64,7.8125,5
Lima,Beat,Start,add_percent,Wednesday,9:00,9:30,,AELU,total_basic_fare <= 30000,"October 23, 2019",0,76,5.263157895,4
Lima,Beat,Start,add_percent,Wednesday,9:30,10:00,,AELU,total_basic_fare <= 30000,"October 23, 2019",0,50,2.0,1
Lima,Beat,Start,add_percent,Wednesday,10:00,10:30,,AELU,total_basic_fare <= 30000,"October 23, 2019",0,52,0.0,0
Lima,Beat,Start,add_percent,Wednesday,7:00,7:30,,AELU,total_basic_fare <= 30000,"October 23, 2019",0,70,21.42857143,15
Lima,Beat,Start,add_percent,Wednesday,3:00,3:30,,AELU,total_basic_fare <= 30000,"October 23, 2019",0,6,0.0,0
Lima,Beat,Start,add_percent,Wednesday,18:30,19:00,,AELU,total_basic_fare <= 30000,"October 23, 2019",0,59,0.0,0
Lima,Beat,Start,add_percent,Wednesday,19:30,20:00,,AELU,total_basic_fare <= 30000,"October 23, 2019",0,48,2.083333333,1
Lima,Beat,Start,add_percent,Wednesday,19:00,19:30,,AELU,total_basic_fare <= 30000,"October 23, 2019",0,71,0.0,0
Lima,Beat,Start,add_percent,Wednesday,0:00,0:30,,AELU,total_basic_fare <= 30000,"October 23, 2019",0,25,0.0,0
Lima,Beat,Start,add_percent,Wednesday,0:30,1:00,,AELU,total_basic_fare <= 30000,"October 23, 2019",0,18,5.555555556,1
Lima,Beat,Start,add_percent,Wednesday,23:30,0:00,,AELU,total_basic_fare <= 30000,"October 23, 2019",0,44,0.0,0
Lima,Beat,Start,add_percent,Wednesday,23:00,23:30,,AELU,total_basic_fare <= 30000,"October 23, 2019",0,52,5.769230769,3
Lima,Beat,Start,add_percent,Wednesday,2:30,3:00,,AELU,total_basic_fare <= 30000,"October 23, 2019",0,4,0.0,0
Lima,Beat,Start,add_percent,Wednesday,22:00,22:30,,AELU,total_basic_fare <= 30000,"October 23, 2019",0,61,1.6393442619999998,1
Lima,Beat,Start,add_percent,Wednesday,21:30,22:00,,AELU,total_basic_fare <= 30000,"October 23, 2019",0,46,0.0,0
Lima,Beat,Start,add_percent,Wednesday,21:00,21:30,,AELU,total_basic_fare <= 30000,"October 23, 2019",0,43,0.0,0
Lima,Beat,Start,add_percent,Wednesday,20:30,21:00,,AELU,total_basic_fare <= 30000,"October 23, 2019",0,51,0.0,0
Lima,Beat,Start,add_percent,Wednesday,20:00,20:30,,AELU,total_basic_fare <= 30000,"October 23, 2019",0,48,0.0,0
Lima,Beat,Start,add_percent,Wednesday,22:30,23:00,,AELU,total_basic_fare <= 30000,"October 23, 2019",0,75,2.666666667,2
Lima,Beat,Start,add_percent,Thursday,1:00,1:30,,AELU,total_basic_fare <= 30000,"October 24, 2019",0,11,0.0,0
Lima,Beat,Start,add_percent,Thursday,1:30,2:00,,AELU,total_basic_fare <= 30000,"October 24, 2019",0,12,0.0,0
Lima,Beat,Start,add_percent,Thursday,2:00,2:30,,AELU,total_basic_fare <= 30000,"October 24, 2019",0,9,0.0,0
Lima,Beat,Start,add_percent,Thursday,2:30,3:00,,AELU,total_basic_fare <= 30000,"October 24, 2019",0,5,0.0,0
Lima,Beat,Start,add_percent,Thursday,3:00,3:30,,AELU,total_basic_fare <= 30000,"October 24, 2019",0,12,0.0,0
Lima,Beat,Start,add_percent,Thursday,3:30,4:00,,AELU,total_basic_fare <= 30000,"October 24, 2019",0,9,0.0,0
Lima,Beat,Start,add_percent,Thursday,4:00,4:30,,AELU,total_basic_fare <= 30000,"October 24, 2019",0,6,0.0,0
Lima,Beat,Start,add_percent,Thursday,4:30,5:00,,AELU,total_basic_fare <= 30000,"October 24, 2019",0,4,0.0,0
Lima,Beat,Start,add_percent,Thursday,5:00,5:30,,AELU,total_basic_fare <= 30000,"October 24, 2019",0,6,0.0,0
Lima,Beat,Start,add_percent,Thursday,5:30,6:00,,AELU,total_basic_fare <= 30000,"October 24, 2019",0,12,0.0,0
Lima,Beat,Start,add_percent,Thursday,7:00,7:30,,AELU,total_basic_fare <= 30000,"October 24, 2019",0,68,14.70588235,10
Lima,Beat,Start,add_percent,Thursday,6:30,7:00,,AELU,total_basic_fare <= 30000,"October 24, 2019",0,42,0.0,0
Lima,Beat,Start,add_percent,Thursday,7:30,8:00,,AELU,total_basic_fare <= 30000,"October 24, 2019",32,60,8.333333332999999,5
Lima,Beat,Start,add_percent,Thursday,8:00,8:30,,AELU,total_basic_fare <= 30000,"October 24, 2019",9,79,16.4556962,13
Lima,Beat,Start,add_percent,Thursday,9:00,9:30,,AELU,total_basic_fare <= 30000,"October 24, 2019",0,65,0.0,0
Lima,Beat,Start,add_percent,Thursday,9:30,10:00,,AELU,total_basic_fare <= 30000,"October 24, 2019",0,61,0.0,0
Lima,Beat,Start,add_percent,Thursday,11:30,12:00,,AELU,total_basic_fare <= 30000,"October 24, 2019",0,36,0.0,0
Lima,Beat,Start,add_percent,Thursday,10:00,10:30,,AELU,total_basic_fare <= 30000,"October 24, 2019",0,40,2.5,1
Lima,Beat,Start,add_percent,Thursday,10:30,11:00,,AELU,total_basic_fare <= 30000,"October 24, 2019",0,35,0.0,0
Lima,Beat,Start,add_percent,Thursday,11:00,11:30,,AELU,total_basic_fare <= 30000,"October 24, 2019",0,48,0.0,0
Lima,Beat,Start,add_percent,Thursday,6:00,6:30,,AELU,total_basic_fare <= 30000,"October 24, 2019",0,26,0.0,0
Lima,Beat,Start,add_percent,Thursday,8:30,9:00,,AELU,total_basic_fare <= 30000,"October 24, 2019",10,81,12.34567901,10
Lima,Beat,Start,add_percent,Thursday,12:30,13:00,,AELU,total_basic_fare <= 30000,"October 24, 2019",0,34,2.9411764710000003,1
Lima,Beat,Start,add_percent,Thursday,0:00,0:30,,AELU,total_basic_fare <= 30000,"October 24, 2019",0,27,0.0,0
Lima,Beat,Start,add_percent,Thursday,23:30,0:00,,AELU,total_basic_fare <= 30000,"October 24, 2019",0,54,0.0,0
Lima,Beat,Start,add_percent,Thursday,23:00,23:30,,AELU,total_basic_fare <= 30000,"October 24, 2019",0,49,2.040816327,1
Lima,Beat,Start,add_percent,Thursday,22:00,22:30,,AELU,total_basic_fare <= 30000,"October 24, 2019",0,67,1.4925373130000001,1
Lima,Beat,Start,add_percent,Thursday,21:30,22:00,,AELU,total_basic_fare <= 30000,"October 24, 2019",0,75,0.0,0
Lima,Beat,Start,add_percent,Thursday,21:00,21:30,,AELU,total_basic_fare <= 30000,"October 24, 2019",0,52,1.9230769230000002,1
Lima,Beat,Start,add_percent,Thursday,20:30,21:00,,AELU,total_basic_fare <= 30000,"October 24, 2019",0,61,0.0,0
Lima,Beat,Start,add_percent,Thursday,20:00,20:30,,AELU,total_basic_fare <= 30000,"October 24, 2019",0,61,3.278688525,2
Lima,Beat,Start,add_percent,Thursday,19:30,20:00,,AELU,total_basic_fare <= 30000,"October 24, 2019",0,62,4.838709677,3
Lima,Beat,Start,add_percent,Thursday,19:00,19:30,,AELU,total_basic_fare <= 30000,"October 24, 2019",0,62,3.225806452,2
Lima,Beat,Start,add_percent,Thursday,18:30,19:00,,AELU,total_basic_fare <= 30000,"October 24, 2019",0,87,1.1494252870000001,1
Lima,Beat,Start,add_percent,Thursday,18:00,18:30,,AELU,total_basic_fare <= 30000,"October 24, 2019",0,60,1.6666666669999999,1
Lima,Beat,Start,add_percent,Thursday,17:30,18:00,,AELU,total_basic_fare <= 30000,"October 24, 2019",0,54,0.0,0
Lima,Beat,Start,add_percent,Thursday,22:30,23:00,,AELU,total_basic_fare <= 30000,"October 24, 2019",0,83,2.4096385540000003,2
Lima,Beat,Start,add_percent,Thursday,16:30,17:00,,AELU,total_basic_fare <= 30000,"October 24, 2019",0,43,0.0,0
Lima,Beat,Start,add_percent,Thursday,17:00,17:30,,AELU,total_basic_fare <= 30000,"October 24, 2019",0,53,1.8867924530000002,1
Lima,Beat,Start,add_percent,Thursday,0:30,1:00,,AELU,total_basic_fare <= 30000,"October 24, 2019",0,22,0.0,0
Lima,Beat,Start,add_percent,Thursday,13:00,13:30,,AELU,total_basic_fare <= 30000,"October 24, 2019",0,39,0.0,0
Lima,Beat,Start,add_percent,Thursday,13:30,14:00,,AELU,total_basic_fare <= 30000,"October 24, 2019",0,35,0.0,0
Lima,Beat,Start,add_percent,Thursday,12:00,12:30,,AELU,total_basic_fare <= 30000,"October 24, 2019",0,37,2.702702703,1
Lima,Beat,Start,add_percent,Thursday,14:30,15:00,,AELU,total_basic_fare <= 30000,"October 24, 2019",0,51,1.960784314,1
Lima,Beat,Start,add_percent,Thursday,15:00,15:30,,AELU,total_basic_fare <= 30000,"October 24, 2019",0,48,0.0,0
Lima,Beat,Start,add_percent,Thursday,15:30,16:00,,AELU,total_basic_fare <= 30000,"October 24, 2019",0,56,1.785714286,1
Lima,Beat,Start,add_percent,Thursday,16:00,16:30,,AELU,total_basic_fare <= 30000,"October 24, 2019",0,64,0.0,0
Lima,Beat,Start,add_percent,Thursday,14:00,14:30,,AELU,total_basic_fare <= 30000,"October 24, 2019",0,52,0.0,0
Lima,Beat,Start,add_percent,Friday,9:00,9:30,,AELU,total_basic_fare <= 30000,"October 25, 2019",10,75,6.666666667,5
Lima,Beat,Start,add_percent,Friday,8:30,9:00,,AELU,total_basic_fare <= 30000,"October 25, 2019",0,83,15.6626506,13
Lima,Beat,Start,add_percent,Friday,5:00,5:30,,AELU,total_basic_fare <= 30000,"October 25, 2019",0,8,0.0,0
Lima,Beat,Start,add_percent,Friday,8:00,8:30,,AELU,total_basic_fare <= 30000,"October 25, 2019",7,84,10.71428571,9
Lima,Beat,Start,add_percent,Friday,7:30,8:00,,AELU,total_basic_fare <= 30000,"October 25, 2019",24,85,9.411764706,8
Lima,Beat,Start,add_percent,Friday,7:00,7:30,,AELU,total_basic_fare <= 30000,"October 25, 2019",0,81,12.34567901,10
Lima,Beat,Start,add_percent,Friday,6:30,7:00,,AELU,total_basic_fare <= 30000,"October 25, 2019",0,39,0.0,0
Lima,Beat,Start,add_percent,Friday,6:00,6:30,,AELU,total_basic_fare <= 30000,"October 25, 2019",0,28,0.0,0
Lima,Beat,Start,add_percent,Friday,5:30,6:00,,AELU,total_basic_fare <= 30000,"October 25, 2019",0,12,0.0,0
Lima,Beat,Start,add_percent,Friday,4:30,5:00,,AELU,total_basic_fare <= 30000,"October 25, 2019",0,12,0.0,0
Lima,Beat,Start,add_percent,Friday,2:00,2:30,,AELU,total_basic_fare <= 30000,"October 25, 2019",0,13,0.0,0
Lima,Beat,Start,add_percent,Friday,3:30,4:00,,AELU,total_basic_fare <= 30000,"October 25, 2019",0,11,0.0,0
Lima,Beat,Start,add_percent,Friday,3:00,3:30,,AELU,total_basic_fare <= 30000,"October 25, 2019",0,10,0.0,0
Lima,Beat,Start,add_percent,Friday,2:30,3:00,,AELU,total_basic_fare <= 30000,"October 25, 2019",0,13,0.0,0
Lima,Beat,Start,add_percent,Friday,1:30,2:00,,AELU,total_basic_fare <= 30000,"October 25, 2019",0,11,0.0,0
Lima,Beat,Start,add_percent,Friday,1:00,1:30,,AELU,total_basic_fare <= 30000,"October 25, 2019",0,25,0.0,0
Lima,Beat,Start,add_percent,Friday,0:30,1:00,,AELU,total_basic_fare <= 30000,"October 25, 2019",0,26,0.0,0
Lima,Beat,Start,add_percent,Friday,0:00,0:30,,AELU,total_basic_fare <= 30000,"October 25, 2019",0,29,3.448275862,1
Lima,Beat,Start,add_percent,Friday,9:30,10:00,,AELU,total_basic_fare <= 30000,"October 25, 2019",0,50,0.0,0
Lima,Beat,Start,add_percent,Friday,23:30,0:00,,AELU,total_basic_fare <= 30000,"October 25, 2019",0,112,1.785714286,2
Lima,Beat,Start,add_percent,Friday,4:00,4:30,,AELU,total_basic_fare <= 30000,"October 25, 2019",0,7,0.0,0
Lima,Beat,Start,add_percent,Friday,10:00,10:30,,AELU,total_basic_fare <= 30000,"October 25, 2019",0,41,0.0,0
Lima,Beat,Start,add_percent,Friday,10:30,11:00,,AELU,total_basic_fare <= 30000,"October 25, 2019",0,43,0.0,0
Lima,Beat,Start,add_percent,Friday,23:00,23:30,,AELU,total_basic_fare <= 30000,"October 25, 2019",0,100,5.0,5
Lima,Beat,Start,add_percent,Friday,22:30,23:00,,AELU,total_basic_fare <= 30000,"October 25, 2019",0,113,1.769911504,2
Lima,Beat,Start,add_percent,Friday,22:00,22:30,,AELU,total_basic_fare <= 30000,"October 25, 2019",0,83,2.4096385540000003,2
Lima,Beat,Start,add_percent,Friday,21:30,22:00,,AELU,total_basic_fare <= 30000,"October 25, 2019",0,85,0.0,0
Lima,Beat,Start,add_percent,Friday,21:00,21:30,,AELU,total_basic_fare <= 30000,"October 25, 2019",0,82,1.219512195,1
